Date,Drug_Name,Brand_Name,Strength,Opening_Stock,Received_Qty,Issued_Qty,Closing_Stock,Shortage_Flag,Lead_Time,USD_Rate
2023-08-01,Pioglitazone,Actos ,15mg,486.0,198.0,189.0,495.0,0,8.0,315.6
2023-09-01,Pioglitazone,Actos ,15mg,495.0,193.0,184.0,504.0,0,7.0,318.9
2023-10-01,Pioglitazone,Actos ,15mg,504.0,189.0,180.0,513.0,0,10.0,320.5
2023-11-01,Pioglitazone,Actos ,15mg,513.0,225.0,214.0,524.0,0,11.0,322.1
2023-12-01,Pioglitazone,Actos ,15mg,524.0,253.0,241.0,536.0,0,9.0,324.5
2024-01-01,Pioglitazone,Actos ,15mg,536.0,196.0,187.0,545.0,0,10.0,323.8
2024-02-01,Pioglitazone,Actos ,15mg,545.0,146.0,139.0,552.0,0,12.0,318.2
2024-03-01,Pioglitazone,Actos ,15mg,552.0,171.0,163.0,560.0,0,14.0,310.5
2024-04-01,Pioglitazone,Actos ,15mg,560.0,205.0,195.0,570.0,0,15.0,305.1
2024-05-01,Pioglitazone,Actos ,15mg,570.0,224.0,213.0,581.0,0,18.0,302.4
2024-06-01,Pioglitazone,Actos ,15mg,581.0,237.0,226.0,592.0,0,12.0,300.8
2024-07-01,Pioglitazone,Actos ,15mg,592.0,258.0,246.0,604.0,0,10.0,304.5
2024-08-01,Pioglitazone,Actos ,15mg,604.0,245.0,233.0,616.0,0,9.0,302.1
2024-09-01,Pioglitazone,Actos ,15mg,616.0,295.0,281.0,630.0,0,11.0,300.5
2024-10-01,Pioglitazone,Actos ,15mg,630.0,221.0,210.0,641.0,0,10.0,305.8
2024-11-01,Pioglitazone,Actos ,15mg,641.0,208.0,198.0,651.0,0,9.0,310.2
2024-12-01,Pioglitazone,Actos ,15mg,651.0,248.0,236.0,663.0,0,11.0,315.4
2025-01-01,Pioglitazone,Actos ,15mg,663.0,182.0,173.0,672.0,0,12.0,320.1
2025-02-01,Pioglitazone,Actos ,15mg,672.0,247.0,235.0,684.0,0,14.0,322.5
2025-03-01,Pioglitazone,Actos ,15mg,684.0,246.0,234.0,696.0,0,12.0,325.8
2025-04-01,Pioglitazone,Actos ,15mg,696.0,249.0,237.0,708.0,0,11.0,328.1
2025-05-01,Pioglitazone,Actos ,15mg,708.0,338.0,322.0,724.0,0,10.0,330.4
2025-06-01,Pioglitazone,Actos ,15mg,724.0,122.0,116.0,730.0,0,14.0,332.1
2025-07-01,Pioglitazone,Actos ,15mg,730.0,173.0,165.0,738.0,0,15.0,335.2
2025-08-01,Pioglitazone,Actos ,15mg,738.0,214.0,204.0,748.0,0,12.0,338.5
2025-09-01,Pioglitazone,Actos ,15mg,748.0,105.0,100.0,753.0,0,10.0,340.2
2025-10-01,Pioglitazone,Actos ,15mg,753.0,282.0,269.0,766.0,0,11.0,342.1
2025-11-01,Pioglitazone,Actos ,15mg,766.0,361.0,344.0,783.0,0,13.0,345.5
2025-12-01,Pioglitazone,Actos ,15mg,783.0,462.0,440.0,805.0,0,14.0,348.9
2026-01-01,Pioglitazone,Actos ,15mg,805.0,439.0,418.0,826.0,0,10.0,310.5
2020-01-01,Pioglitazone,Glustin ,15mg,100.0,224.0,213.0,107.0,0,7.0,181.3
2020-02-01,Pioglitazone,Glustin ,15mg,107.0,249.0,237.0,118.0,0,8.0,181.5
2020-03-01,Pioglitazone,Glustin ,15mg,118.0,357.0,340.0,130.0,0,6.0,185.3
2020-04-01,Pioglitazone,Glustin ,15mg,130.0,273.0,260.0,147.0,0,9.0,192.5
2020-05-01,Pioglitazone,Glustin ,15mg,147.0,307.0,292.0,160.0,0,7.0,188.2
2020-06-01,Pioglitazone,Glustin ,15mg,160.0,280.0,267.0,175.0,0,10.0,186.4
2020-07-01,Pioglitazone,Glustin ,15mg,175.0,290.0,276.0,188.0,0,8.0,185.9
2020-08-01,Pioglitazone,Glustin ,15mg,188.0,279.0,266.0,202.0,0,7.0,184.2
2020-09-01,Pioglitazone,Glustin ,15mg,202.0,289.0,275.0,215.0,0,9.0,184.8
2020-10-01,Pioglitazone,Glustin ,15mg,215.0,314.0,299.0,229.0,0,6.0,184.5
2020-11-01,Pioglitazone,Glustin ,15mg,229.0,334.0,318.0,244.0,0,8.0,185.1
2020-12-01,Pioglitazone,Glustin ,15mg,244.0,277.0,264.0,260.0,0,11.0,186.7
2021-01-01,Pioglitazone,Glustin ,15mg,260.0,299.0,285.0,273.0,0,9.0,190.2
2021-02-01,Pioglitazone,Glustin ,15mg,273.0,242.0,230.0,287.0,0,10.0,194.5
2021-03-01,Pioglitazone,Glustin ,15mg,287.0,298.0,284.0,299.0,0,12.0,198.1
2021-04-01,Pioglitazone,Glustin ,15mg,299.0,363.0,346.0,313.0,0,8.0,201.3
2021-05-01,Pioglitazone,Glustin ,15mg,313.0,369.0,351.0,330.0,0,11.0,200.5
2021-06-01,Pioglitazone,Glustin ,15mg,330.0,337.0,321.0,348.0,0,7.0,201.8
2021-07-01,Pioglitazone,Glustin ,15mg,348.0,368.0,350.0,364.0,0,9.0,202.4
2021-08-01,Pioglitazone,Glustin ,15mg,364.0,338.0,322.0,382.0,0,8.0,203.1
2021-09-01,Pioglitazone,Glustin ,15mg,382.0,364.0,347.0,398.0,0,10.0,203.5
2021-10-01,Pioglitazone,Glustin ,15mg,398.0,310.0,295.0,415.0,0,12.0,203.2
2021-11-01,Pioglitazone,Glustin ,15mg,415.0,278.0,265.0,430.0,0,7.0,203.8
2021-12-01,Pioglitazone,Glustin ,15mg,430.0,313.0,298.0,443.0,0,13.0,204.5
2022-01-01,Pioglitazone,Glustin ,15mg,443.0,198.0,189.0,458.0,0,14.0,205.1
2022-02-01,Pioglitazone,Glustin ,15mg,458.0,342.0,326.0,467.0,0,11.0,208.4
2022-03-01,Pioglitazone,Glustin ,15mg,467.0,196.0,187.0,483.0,0,15.0,290.5
2022-04-01,Pioglitazone,Glustin ,15mg,483.0,274.0,261.0,492.0,0,18.0,320.1
2022-05-01,Pioglitazone,Glustin ,15mg,492.0,390.0,371.0,505.0,0,14.0,355.4
2022-06-01,Pioglitazone,Glustin ,15mg,505.0,394.0,375.0,524.0,0,12.0,360.2
2022-07-01,Pioglitazone,Glustin ,15mg,524.0,305.0,290.0,543.0,0,11.0,362.5
2022-08-01,Pioglitazone,Glustin ,15mg,543.0,317.0,302.0,558.0,0,15.0,361.8
2022-09-01,Pioglitazone,Glustin ,15mg,558.0,420.0,400.0,573.0,0,10.0,363.2
2022-10-01,Pioglitazone,Glustin ,15mg,573.0,310.0,295.0,593.0,0,9.0,365.1
2022-11-01,Pioglitazone,Glustin ,15mg,593.0,462.0,440.0,608.0,0,12.0,366.5
2022-12-01,Pioglitazone,Glustin ,15mg,608.0,334.0,318.0,630.0,0,13.0,368.2
2023-01-01,Pioglitazone,Glustin ,15mg,630.0,369.0,351.0,646.0,0,14.0,365.4
2023-02-01,Pioglitazone,Glustin ,15mg,646.0,463.0,441.0,664.0,0,12.0,362.1
2023-03-01,Pioglitazone,Glustin ,15mg,664.0,391.0,372.0,686.0,0,11.0,340.5
2023-04-01,Pioglitazone,Glustin ,15mg,686.0,343.0,327.0,705.0,0,15.0,325.2
2023-05-01,Pioglitazone,Glustin ,15mg,705.0,403.0,384.0,721.0,0,8.0,315.8
2023-06-01,Pioglitazone,Glustin ,15mg,721.0,411.0,391.0,740.0,0,9.0,310.4
2023-07-01,Pioglitazone,Glustin ,15mg,740.0,332.0,316.0,760.0,0,7.0,312.1
2023-08-01,Pioglitazone,Glustin ,15mg,760.0,382.0,364.0,776.0,0,8.0,315.6
2023-09-01,Pioglitazone,Glustin ,15mg,776.0,344.0,328.0,794.0,0,7.0,318.9
2023-10-01,Pioglitazone,Glustin ,15mg,794.0,431.0,410.0,810.0,0,10.0,320.5
2023-11-01,Pioglitazone,Glustin ,15mg,810.0,373.0,355.0,831.0,0,11.0,322.1
2023-12-01,Pioglitazone,Glustin ,15mg,831.0,360.0,343.0,849.0,0,9.0,324.5
2024-01-01,Pioglitazone,Glustin ,15mg,849.0,383.0,365.0,866.0,0,10.0,323.8
2024-02-01,Pioglitazone,Glustin ,15mg,866.0,423.0,403.0,884.0,0,12.0,318.2
2024-03-01,Pioglitazone,Glustin ,15mg,884.0,473.0,450.0,904.0,0,14.0,310.5
2024-04-01,Pioglitazone,Glustin ,15mg,904.0,386.0,368.0,927.0,0,15.0,305.1
2024-05-01,Pioglitazone,Glustin ,15mg,927.0,394.0,375.0,945.0,0,18.0,302.4
2024-06-01,Pioglitazone,Glustin ,15mg,945.0,548.0,522.0,964.0,0,12.0,300.8
2024-07-01,Pioglitazone,Glustin ,15mg,964.0,431.0,410.0,990.0,0,10.0,304.5
2024-08-01,Pioglitazone,Glustin ,15mg,990.0,361.0,344.0,1011.0,0,9.0,302.1
2024-09-01,Pioglitazone,Glustin ,15mg,1011.0,462.0,440.0,1028.0,0,11.0,300.5
2024-10-01,Pioglitazone,Glustin ,15mg,1028.0,452.0,430.0,1050.0,0,10.0,305.8
2024-11-01,Pioglitazone,Glustin ,15mg,1050.0,332.0,316.0,1072.0,0,9.0,310.2
2024-12-01,Pioglitazone,Glustin ,15mg,1072.0,438.0,417.0,1088.0,0,11.0,315.4
2025-01-01,Pioglitazone,Glustin ,15mg,1088.0,489.0,466.0,1109.0,0,12.0,320.1
2025-02-01,Pioglitazone,Glustin ,15mg,1109.0,486.0,463.0,1132.0,0,14.0,322.5
2025-03-01,Pioglitazone,Glustin ,15mg,1132.0,532.0,507.0,1155.0,0,12.0,325.8
2025-04-01,Pioglitazone,Glustin ,15mg,1155.0,410.0,390.0,1180.0,0,11.0,328.1
2025-05-01,Pioglitazone,Glustin ,15mg,1180.0,545.0,519.0,1200.0,0,10.0,330.4
2025-06-01,Pioglitazone,Glustin ,15mg,1200.0,268.0,255.0,1226.0,0,14.0,332.1
2025-07-01,Pioglitazone,Glustin ,15mg,1226.0,591.0,563.0,1239.0,0,15.0,335.2
2025-08-01,Pioglitazone,Glustin ,15mg,1239.0,968.0,922.0,1267.0,0,12.0,338.5
2025-09-01,Pioglitazone,Glustin ,15mg,1267.0,275.0,262.0,1313.0,0,10.0,340.2
2025-10-01,Pioglitazone,Glustin ,15mg,1313.0,500.0,476.0,1326.0,0,11.0,342.1
2025-11-01,Pioglitazone,Glustin ,15mg,1326.0,311.0,296.0,1350.0,0,13.0,345.5
2025-12-01,Pioglitazone,Glustin ,15mg,1350.0,269.0,256.0,1365.0,0,14.0,348.9
2026-01-01,Pioglitazone,Glustin ,15mg,1365.0,206.0,196.0,1378.0,0,12.0,350.2
2020-01-01,Atorvastatin,Atova ,10mg,500.0,3623.0,3450.0,673.0,0,7.0,181.3
2020-02-01,Atorvastatin,Atova ,10mg,673.0,4272.0,4069.0,876.0,0,8.0,181.5
2020-03-01,Atorvastatin,Atova ,10mg,876.0,4114.0,3918.0,1072.0,0,6.0,185.3
2020-04-01,Atorvastatin,Atova ,10mg,1072.0,3355.0,3195.0,1232.0,0,9.0,192.5
2020-05-01,Atorvastatin,Atova ,10mg,1232.0,5257.0,5007.0,1482.0,0,7.0,188.2
2020-06-01,Atorvastatin,Atova ,10mg,1482.0,4113.0,3917.0,1678.0,0,10.0,186.4
2020-07-01,Atorvastatin,Atova ,10mg,1678.0,3581.0,3410.0,1849.0,0,8.0,185.9
2020-08-01,Atorvastatin,Atova ,10mg,1849.0,3990.0,3800.0,2039.0,0,7.0,184.2
2020-09-01,Atorvastatin,Atova ,10mg,2039.0,3991.0,3801.0,2229.0,0,9.0,184.8
2020-10-01,Atorvastatin,Atova ,10mg,2229.0,4591.0,4372.0,2448.0,0,6.0,184.5
2020-11-01,Atorvastatin,Atova ,10mg,2448.0,4232.0,4030.0,2650.0,0,8.0,185.1
2020-12-01,Atorvastatin,Atova ,10mg,2650.0,4052.0,3859.0,2843.0,0,11.0,186.7
2021-01-01,Atorvastatin,Atova ,10mg,2843.0,4566.0,4349.0,3060.0,0,9.0,190.2
2021-02-01,Atorvastatin,Atova ,10mg,3060.0,4360.0,4152.0,3268.0,0,10.0,194.5
2021-03-01,Atorvastatin,Atova ,10mg,3268.0,4426.0,4215.0,3479.0,0,12.0,198.1
2021-04-01,Atorvastatin,Atova ,10mg,3479.0,4663.0,4441.0,3701.0,0,8.0,201.3
2021-05-01,Atorvastatin,Atova ,10mg,3701.0,5044.0,4804.0,3941.0,0,11.0,200.5
2021-06-01,Atorvastatin,Atova ,10mg,3941.0,3510.0,3343.0,4108.0,0,7.0,201.8
2021-07-01,Atorvastatin,Atova ,10mg,4108.0,4720.0,4495.0,4333.0,0,9.0,202.4
2021-08-01,Atorvastatin,Atova ,10mg,4333.0,3655.0,3481.0,4507.0,0,8.0,203.1
2021-09-01,Atorvastatin,Atova ,10mg,4507.0,5079.0,4837.0,4749.0,0,10.0,203.5
2021-10-01,Atorvastatin,Atova ,10mg,4749.0,4943.0,4708.0,4984.0,0,12.0,203.2
2021-11-01,Atorvastatin,Atova ,10mg,4984.0,5602.0,5335.0,5251.0,0,7.0,203.8
2021-12-01,Atorvastatin,Atova ,10mg,5251.0,5532.0,5269.0,5514.0,0,13.0,204.5
2022-01-01,Atorvastatin,Atova ,10mg,5514.0,4660.0,4438.0,5736.0,0,14.0,205.1
2022-02-01,Atorvastatin,Atova ,10mg,5736.0,4175.0,3976.0,5935.0,0,11.0,208.4
2022-03-01,Atorvastatin,Atova ,10mg,5935.0,4931.0,4696.0,6170.0,0,15.0,290.5
2022-04-01,Atorvastatin,Atova ,10mg,6170.0,4400.0,4190.0,6380.0,0,18.0,320.1
2022-05-01,Atorvastatin,Atova ,10mg,6380.0,4994.0,4756.0,6618.0,0,14.0,355.4
2022-06-01,Atorvastatin,Atova ,10mg,6618.0,6065.0,5776.0,6907.0,0,12.0,360.2
2022-07-01,Atorvastatin,Atova ,10mg,6907.0,4979.0,4742.0,7144.0,0,11.0,362.5
2022-08-01,Atorvastatin,Atova ,10mg,7144.0,6212.0,5916.0,7440.0,0,15.0,361.8
2022-09-01,Atorvastatin,Atova ,10mg,7440.0,6074.0,5785.0,7729.0,0,10.0,363.2
2022-10-01,Atorvastatin,Atova ,10mg,7729.0,4656.0,4434.0,7951.0,0,9.0,365.1
2022-11-01,Atorvastatin,Atova ,10mg,7951.0,6020.0,5733.0,8238.0,0,12.0,366.5
2022-12-01,Atorvastatin,Atova ,10mg,8238.0,5584.0,5318.0,8504.0,0,13.0,368.2
2023-01-01,Atorvastatin,Atova ,10mg,8504.0,4984.0,4747.0,8741.0,0,14.0,365.4
2023-02-01,Atorvastatin,Atova ,10mg,8741.0,4360.0,4152.0,8949.0,0,12.0,362.1
2023-03-01,Atorvastatin,Atova ,10mg,8949.0,4377.0,4169.0,9157.0,0,11.0,340.5
2023-04-01,Atorvastatin,Atova ,10mg,9157.0,4771.0,4544.0,9384.0,0,15.0,325.2
2023-05-01,Atorvastatin,Atova ,10mg,9384.0,5885.0,5605.0,9664.0,0,8.0,315.8
2023-06-01,Atorvastatin,Atova ,10mg,9664.0,4922.0,4688.0,9898.0,0,9.0,310.4
2023-07-01,Atorvastatin,Atova ,10mg,9898.0,6279.0,5980.0,10197.0,0,7.0,312.1
2023-08-01,Atorvastatin,Atova ,10mg,10197.0,4963.0,4727.0,10433.0,0,8.0,315.6
2023-09-01,Atorvastatin,Atova ,10mg,10433.0,5780.0,5505.0,10708.0,0,7.0,318.9
2023-10-01,Atorvastatin,Atova ,10mg,10708.0,5933.0,5650.0,10991.0,0,10.0,320.5
2023-11-01,Atorvastatin,Atova ,10mg,10991.0,8152.0,7764.0,11379.0,0,11.0,322.1
2023-12-01,Atorvastatin,Atova ,10mg,11379.0,4442.0,4230.0,11591.0,0,9.0,324.5
2024-01-01,Atorvastatin,Atova ,10mg,11591.0,6650.0,6333.0,11908.0,0,10.0,323.8
2024-02-01,Atorvastatin,Atova ,10mg,11908.0,5429.0,5170.0,12167.0,0,12.0,318.2
2024-03-01,Atorvastatin,Atova ,10mg,12167.0,5752.0,5478.0,12441.0,0,14.0,310.5
2024-04-01,Atorvastatin,Atova ,10mg,12441.0,5718.0,5446.0,12713.0,0,15.0,305.1
2024-05-01,Atorvastatin,Atova ,10mg,12713.0,6299.0,5999.0,13013.0,0,18.0,302.4
2024-06-01,Atorvastatin,Atova ,10mg,13013.0,6030.0,5743.0,13300.0,0,12.0,300.8
2024-07-01,Atorvastatin,Atova ,10mg,13300.0,7943.0,7565.0,13678.0,0,10.0,304.5
2024-08-01,Atorvastatin,Atova ,10mg,13678.0,6065.0,5776.0,13967.0,0,9.0,302.1
2024-09-01,Atorvastatin,Atova ,10mg,13967.0,7671.0,7306.0,14332.0,0,11.0,300.5
2024-10-01,Atorvastatin,Atova ,10mg,14332.0,5754.0,5480.0,14606.0,0,10.0,305.8
2024-11-01,Atorvastatin,Atova ,10mg,14606.0,6081.0,5791.0,14896.0,0,9.0,310.2
2024-12-01,Atorvastatin,Atova ,10mg,14896.0,5051.0,4810.0,15137.0,0,11.0,315.4
2025-01-01,Atorvastatin,Atova ,10mg,15137.0,6200.0,5905.0,15432.0,0,12.0,320.1
2025-02-01,Atorvastatin,Atova ,10mg,15432.0,7161.0,6820.0,15773.0,0,14.0,322.5
2025-03-01,Atorvastatin,Atova ,10mg,15773.0,5807.0,5530.0,16050.0,0,12.0,325.8
2025-04-01,Atorvastatin,Atova ,10mg,16050.0,5924.0,5642.0,16332.0,0,11.0,328.1
2025-05-01,Atorvastatin,Atova ,10mg,16332.0,5415.0,5157.0,16590.0,0,10.0,330.4
2025-06-01,Atorvastatin,Atova ,10mg,16590.0,5700.0,5429.0,16861.0,0,14.0,332.1
2025-07-01,Atorvastatin,Atova ,10mg,16861.0,3230.0,3076.0,17015.0,0,15.0,335.2
2025-08-01,Atorvastatin,Atova ,10mg,17015.0,0.0,16003.0,1012.0,0,0.0,338.5
2025-09-01,Atorvastatin,Atova ,10mg,1012.0,4372.0,4164.0,1220.0,0,10.0,340.2
2025-10-01,Atorvastatin,Atova ,10mg,1220.0,8187.0,7797.0,1610.0,0,11.0,342.1
2025-11-01,Atorvastatin,Atova ,10mg,1610.0,8988.0,8560.0,2038.0,0,13.0,345.5
2025-12-01,Atorvastatin,Atova ,10mg,2038.0,6767.0,6445.0,2360.0,0,14.0,348.9
2026-01-01,Atorvastatin,Atova ,10mg,2360.0,1406.0,1339.0,2427.0,0,10.0,310.5
2020-01-01,Atorvastatin,Lipitor ,10mg,500.0,612.0,583.0,529.0,0,7.0,181.3
2020-02-01,Atorvastatin,Lipitor ,10mg,529.0,670.0,638.0,561.0,0,8.0,181.5
2020-03-01,Atorvastatin,Lipitor ,10mg,561.0,604.0,575.0,590.0,0,6.0,185.3
2020-04-01,Atorvastatin,Lipitor ,10mg,590.0,539.0,513.0,616.0,0,9.0,192.5
2020-05-01,Atorvastatin,Lipitor ,10mg,616.0,737.0,702.0,651.0,0,7.0,188.2
2020-06-01,Atorvastatin,Lipitor ,10mg,651.0,814.0,775.0,690.0,0,10.0,186.4
2020-07-01,Atorvastatin,Lipitor ,10mg,690.0,727.0,692.0,725.0,0,8.0,185.9
2020-08-01,Atorvastatin,Lipitor ,10mg,725.0,814.0,775.0,764.0,0,7.0,184.2
2020-09-01,Atorvastatin,Lipitor ,10mg,764.0,868.0,827.0,805.0,0,9.0,184.8
2020-10-01,Atorvastatin,Lipitor ,10mg,805.0,858.0,817.0,846.0,0,6.0,184.5
2020-11-01,Atorvastatin,Lipitor ,10mg,846.0,783.0,746.0,883.0,0,8.0,185.1
2020-12-01,Atorvastatin,Lipitor ,10mg,883.0,759.0,723.0,919.0,0,11.0,186.7
2021-01-01,Atorvastatin,Lipitor ,10mg,919.0,726.0,691.0,954.0,0,9.0,190.2
2021-02-01,Atorvastatin,Lipitor ,10mg,954.0,553.0,527.0,980.0,0,10.0,194.5
2021-03-01,Atorvastatin,Lipitor ,10mg,980.0,716.0,682.0,1014.0,0,12.0,198.1
2021-04-01,Atorvastatin,Lipitor ,10mg,1014.0,532.0,507.0,1039.0,0,8.0,201.3
2021-05-01,Atorvastatin,Lipitor ,10mg,1039.0,597.0,569.0,1067.0,0,11.0,200.5
2021-06-01,Atorvastatin,Lipitor ,10mg,1067.0,858.0,817.0,1108.0,0,7.0,201.8
2021-07-01,Atorvastatin,Lipitor ,10mg,1108.0,840.0,800.0,1148.0,0,9.0,202.4
2021-08-01,Atorvastatin,Lipitor ,10mg,1148.0,964.0,918.0,1194.0,0,8.0,203.1
2021-09-01,Atorvastatin,Lipitor ,10mg,1194.0,759.0,723.0,1230.0,0,10.0,203.5
2021-10-01,Atorvastatin,Lipitor ,10mg,1230.0,669.0,637.0,1262.0,0,12.0,203.2
2021-11-01,Atorvastatin,Lipitor ,10mg,1262.0,756.0,720.0,1298.0,0,7.0,203.8
2021-12-01,Atorvastatin,Lipitor ,10mg,1298.0,774.0,737.0,1335.0,0,13.0,204.5
2022-01-01,Atorvastatin,Lipitor ,10mg,1335.0,746.0,710.0,1371.0,0,14.0,205.1
2022-02-01,Atorvastatin,Lipitor ,10mg,1371.0,849.0,809.0,1411.0,0,11.0,208.4
2022-03-01,Atorvastatin,Lipitor ,10mg,1411.0,671.0,639.0,1443.0,0,15.0,290.5
2022-04-01,Atorvastatin,Lipitor ,10mg,1443.0,755.0,719.0,1479.0,0,18.0,320.1
2022-05-01,Atorvastatin,Lipitor ,10mg,1479.0,637.0,607.0,1509.0,0,14.0,355.4
2022-06-01,Atorvastatin,Lipitor ,10mg,1509.0,828.0,789.0,1548.0,0,12.0,360.2
2022-07-01,Atorvastatin,Lipitor ,10mg,1548.0,814.0,775.0,1587.0,0,11.0,362.5
2022-08-01,Atorvastatin,Lipitor ,10mg,1587.0,757.0,721.0,1623.0,0,15.0,361.8
2022-09-01,Atorvastatin,Lipitor ,10mg,1623.0,838.0,798.0,1663.0,0,10.0,363.2
2022-10-01,Atorvastatin,Lipitor ,10mg,1663.0,849.0,809.0,1703.0,0,9.0,365.1
2022-11-01,Atorvastatin,Lipitor ,10mg,1703.0,826.0,787.0,1742.0,0,12.0,366.5
2022-12-01,Atorvastatin,Lipitor ,10mg,1742.0,1092.0,1040.0,1794.0,0,13.0,368.2
2023-01-01,Atorvastatin,Lipitor ,10mg,1794.0,797.0,759.0,1832.0,0,14.0,365.4
2023-02-01,Atorvastatin,Lipitor ,10mg,1832.0,758.0,722.0,1868.0,0,12.0,362.1
2023-03-01,Atorvastatin,Lipitor ,10mg,1868.0,567.0,540.0,1895.0,0,11.0,340.5
2023-04-01,Atorvastatin,Lipitor ,10mg,1895.0,687.0,654.0,1928.0,0,15.0,325.2
2023-05-01,Atorvastatin,Lipitor ,10mg,1928.0,780.0,743.0,1965.0,0,8.0,315.8
2023-06-01,Atorvastatin,Lipitor ,10mg,1965.0,767.0,730.0,2002.0,0,9.0,310.4
2023-07-01,Atorvastatin,Lipitor ,10mg,2002.0,1098.0,1046.0,2054.0,0,7.0,312.1
2023-08-01,Atorvastatin,Lipitor ,10mg,2054.0,907.0,864.0,2097.0,0,8.0,315.6
2023-09-01,Atorvastatin,Lipitor ,10mg,2097.0,1156.0,1101.0,2152.0,0,7.0,318.9
2023-10-01,Atorvastatin,Lipitor ,10mg,2152.0,967.0,921.0,2198.0,0,10.0,320.5
2023-11-01,Atorvastatin,Lipitor ,10mg,2198.0,950.0,905.0,2243.0,0,11.0,322.1
2023-12-01,Atorvastatin,Lipitor ,10mg,2243.0,906.0,863.0,2286.0,0,9.0,324.5
2024-01-01,Atorvastatin,Lipitor ,10mg,2286.0,888.0,846.0,2328.0,0,10.0,323.8
2024-02-01,Atorvastatin,Lipitor ,10mg,2328.0,1117.0,1064.0,2381.0,0,12.0,318.2
2024-03-01,Atorvastatin,Lipitor ,10mg,2381.0,603.0,574.0,2410.0,0,14.0,310.5
2024-04-01,Atorvastatin,Lipitor ,10mg,2410.0,638.0,608.0,2440.0,0,15.0,305.1
2024-05-01,Atorvastatin,Lipitor ,10mg,2440.0,821.0,782.0,2479.0,0,18.0,302.4
2024-06-01,Atorvastatin,Lipitor ,10mg,2479.0,935.0,890.0,2524.0,0,12.0,300.8
2024-07-01,Atorvastatin,Lipitor ,10mg,2524.0,1087.0,1035.0,2576.0,0,10.0,304.5
2024-08-01,Atorvastatin,Lipitor ,10mg,2576.0,1095.0,1043.0,2628.0,0,9.0,302.1
2024-09-01,Atorvastatin,Lipitor ,10mg,2628.0,988.0,941.0,2675.0,0,11.0,300.5
2024-10-01,Atorvastatin,Lipitor ,10mg,2675.0,1225.0,1167.0,2733.0,0,10.0,305.8
2024-11-01,Atorvastatin,Lipitor ,10mg,2733.0,1211.0,1153.0,2791.0,0,9.0,310.2
2024-12-01,Atorvastatin,Lipitor ,10mg,2791.0,1036.0,987.0,2840.0,0,11.0,315.4
2025-01-01,Atorvastatin,Lipitor ,10mg,2840.0,1127.0,1073.0,2894.0,0,12.0,320.1
2025-02-01,Atorvastatin,Lipitor ,10mg,2894.0,987.0,940.0,2941.0,0,14.0,322.5
2025-03-01,Atorvastatin,Lipitor ,10mg,2941.0,861.0,820.0,2982.0,0,12.0,325.8
2025-04-01,Atorvastatin,Lipitor ,10mg,2982.0,1051.0,1001.0,3032.0,0,11.0,328.1
2025-05-01,Atorvastatin,Lipitor ,10mg,3032.0,994.0,947.0,3079.0,0,10.0,330.4
2025-06-01,Atorvastatin,Lipitor ,10mg,3079.0,962.0,916.0,3125.0,0,14.0,332.1
2025-07-01,Atorvastatin,Lipitor ,10mg,3125.0,49.0,47.0,3127.0,0,5.0,335.2
2025-08-01,Atorvastatin,Lipitor ,10mg,3127.0,357.0,340.0,3144.0,0,6.0,338.5
2025-09-01,Atorvastatin,Lipitor ,10mg,3144.0,878.0,836.0,3186.0,0,9.0,340.2
2025-10-01,Atorvastatin,Lipitor ,10mg,3186.0,454.0,432.0,3208.0,0,10.0,342.1
2025-11-01,Atorvastatin,Lipitor ,10mg,3208.0,0.0,4273.0,0.0,1,0.0,345.5
2025-12-01,Atorvastatin,Lipitor ,10mg,0.0,709.0,675.0,34.0,0,14.0,348.9
2026-01-01,Atorvastatin,Lipitor ,10mg,34.0,315.0,300.0,49.0,0,10.0,310.5
2020-01-01,Atorvastatin,Atovic ,10mg,300.0,280.0,267.0,313.0,0,7.0,181.3
2020-02-01,Atorvastatin,Atovic ,10mg,313.0,324.0,309.0,328.0,0,8.0,181.5
2020-03-01,Atorvastatin,Atovic ,10mg,328.0,386.0,368.0,346.0,0,6.0,185.3
2020-04-01,Atorvastatin,Atovic ,10mg,346.0,419.0,399.0,366.0,0,9.0,192.5
2020-05-01,Atorvastatin,Atovic ,10mg,366.0,442.0,421.0,387.0,0,7.0,188.2
2020-06-01,Atorvastatin,Atovic ,10mg,387.0,353.0,336.0,404.0,0,10.0,186.4
2020-07-01,Atorvastatin,Atovic ,10mg,404.0,496.0,472.0,428.0,0,8.0,185.9
2020-08-01,Atorvastatin,Atovic ,10mg,428.0,385.0,367.0,446.0,0,7.0,184.2
2020-09-01,Atorvastatin,Atovic ,10mg,446.0,467.0,445.0,468.0,0,9.0,184.8
2020-10-01,Atorvastatin,Atovic ,10mg,468.0,411.0,391.0,488.0,0,6.0,184.5
2020-11-01,Atorvastatin,Atovic ,10mg,488.0,323.0,308.0,503.0,0,8.0,185.1
2020-12-01,Atorvastatin,Atovic ,10mg,503.0,371.0,353.0,521.0,0,11.0,186.7
2021-01-01,Atorvastatin,Atovic ,10mg,521.0,410.0,390.0,541.0,0,9.0,190.2
2021-02-01,Atorvastatin,Atovic ,10mg,541.0,434.0,413.0,562.0,0,10.0,194.5
2021-03-01,Atorvastatin,Atovic ,10mg,562.0,403.0,384.0,581.0,0,12.0,198.1
